OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LEL1MASKEN06090920130728SRW,Sample-Routine,Water,,9/9/2013,7:28:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LEL1MASKEN06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,1.14,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06071520130940SRW,Sample-Routine,Water,,7/15/2013,9:40:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2BRNOAK09090920131545SRW,Sample-Routine,Water,,9/9/2013,15:45:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2BRNOAK09,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.5,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2BRNOAK10061120131200SRW,Sample-Routine,Water,,6/11/2013,12:00:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2BRNOAK10,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1TWORI404072320131139SRW,Sample-Routine,Water,,7/23/2013,11:39:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1TWORI404,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
EPA_R7_WQX,EPA R7,EPA_R7_WQX-BR02110520131214SRW,Sample-Routine,Water,,11/5/2013,12:14:00,CST,,,,,,,,,,,GWMISS09,,EPA_R7_WQX-BR02,,,,,R7Nutrients,EPA_R7_WQX,QAPP for Nutrient Sampling,Water Sampler (Other),Not Detected,Microcystin,Total,,,,Final,,Actual,,,,,,,,,,,,,2338.04,EPA_R7_WQX,Microcystin LR,,,,,Lower Quantitation Limit,0.15,ppb,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LRE3ENDERS04071520130723SRW,Sample-Routine,Water,,7/15/2013,7:23:00,MDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LRE3ENDERS04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMP2FTKRN104062420131150SRW,Sample-Routine,Water,,6/24/2013,11:50:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LMP2FTKRN104,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1LOUIS204082620131350SRW,Sample-Routine,Water,,8/26/2013,13:50:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1LOUIS204,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1FRMT1504070220131240SRW,Sample-Routine,Water,,7/2/2013,12:40:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1FRMT1504,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06061020131010SRW,Sample-Routine,Water,,6/10/2013,10:10:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3BRPTMI04062420130850SRW,Sample-Routine,Water,,6/24/2013,8:50:00,MDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LNP3BRPTMI04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LBB1CUBCRK04093020131200SRW,Sample-Routine,Water,,9/30/2013,12:00:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LBB1CUBCRK04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1TWORI404071620131200QCSLBW,Quality Control Sample-Lab Blank,Water,,7/16/2013,12:00:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1TWORI404,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLB1LONEST04090920130950SRW,Sample-Routine,Water,,9/9/2013,9:50:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLB1LONEST04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.88,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP2MCCNHY03090920131500SRW,Sample-Routine,Water,,9/9/2013,15:00:00,MDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LNP2MCCNHY03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP1MALONY04060320131200QCSFRW,Quality Control Sample-Field Replicate,Water,,6/3/2013,12:00:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LSP1MALONY04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1LOUIS204080520131119SRW,Sample-Routine,Water,,8/5/2013,11:19:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1LOUIS204,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.17,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06060320131040SRW,Sample-Routine,Water,,6/3/2013,10:40:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.15,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2BLUEST05070120131440SRW,Sample-Routine,Water,,7/1/2013,14:40:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2BLUEST05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,2.41,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1FRMT2004082020131110SRW,Sample-Routine,Water,,8/20/2013,11:10:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1FRMT2004,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNI4BOXBUT04072920131140SRW,Sample-Routine,Water,,7/29/2013,11:40:00,MDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LNI4BOXBUT04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2BRNOAK09060420131200QCSFRW,Quality Control Sample-Field Replicate,Water,,6/4/2013,12:00:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2BRNOAK09,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1FRMT0904071720121215SRW,Sample-Routine,Water,,7/17/2012,12:15:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1FRMT0904,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2HOLMES04080620121315SRW,Sample-Routine,Water,,8/6/2012,13:15:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2HOLMES04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,1.24,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2PAWNEE03061820121055SRW,Sample-Routine,Water,,6/18/2012,10:55:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2PAWNEE03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2PAWNEE03061820121200QCSFRW,Quality Control Sample-Field Replicate,Water,,6/18/2012,12:00:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2PAWNEE03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.33,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LEL3WILWCK03073020120830SRW,Sample-Routine,Water,,7/30/2012,8:30:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LEL3WILWCK03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.93,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LRE3HSTRNK04060420121015SRW,Sample-Routine,Water,,6/4/2012,10:15:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LRE3HSTRNK04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LRE3HSTRNK04082720121015SRW,Sample-Routine,Water,,8/27/2012,10:15:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LRE3HSTRNK04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.2,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMP2JOHNSN04060420121200QCSFBW,Quality Control Sample-Field Blank,Water,,6/4/2012,12:00:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LMP2JOHNSN04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMP1BADER204081320121030SRW,Sample-Routine,Water,,8/13/2012,10:30:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LMP1BADER204,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1CARTER06072320120820SRW,Sample-Routine,Water,,7/23/2012,8:20:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LMT1CARTER06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.91,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1FRMT0904052820121140SRW,Sample-Routine,Water,,5/28/2012,11:40:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1FRMT0904,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.17,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1FRMT2004050920121200QCSFBW,Quality Control Sample-Field Blank,Water,,5/9/2012,12:00:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1FRMT2004,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1FRMT2005080120121024SRW,Sample-Routine,Water,,8/1/2012,10:24:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1FRMT2005,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP1MALONY04091020121500SRW,Sample-Routine,Water,,9/10/2012,15:00:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LSP1MALONY04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.15,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LEL1MPLECK03051420121010SRW,Sample-Routine,Water,,5/14/2012,10:10:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LEL1MPLECK03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LEL1MPLECK03061820120830SRW,Sample-Routine,Water,,6/18/2012,8:30:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LEL1MPLECK03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLB1LONEST04073020120940SRW,Sample-Routine,Water,,7/30/2012,9:40:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLB1LONEST04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,5.67,ug/l,,Final,,Actual,,,,,,Sample diluted for analysis.,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1TWORI404072420121445SRW,Sample-Routine,Water,,7/24/2012,14:45:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1TWORI404,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2BLUEST05052220121225SRW,Sample-Routine,Water,,5/22/2012,12:25:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2BLUEST05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2BLUEST05061820121015SRW,Sample-Routine,Water,,6/18/2012,10:15:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2BLUEST05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP2MCCNHY03061120121100SRW,Sample-Routine,Water,,6/11/2012,11:00:00,MDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LNP2MCCNHY03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2CONEST03091720121130SRW,Sample-Routine,Water,,9/17/2012,11:30:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2CONEST03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,2.85,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1CARTER04062520120835SRW,Sample-Routine,Water,,6/25/2012,8:35:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LMT1CARTER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,8.74,ug/l,,Final,,Actual,,,,,,Sample diluted for analysis.,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1CARTER03061820120825SRW,Sample-Routine,Water,,6/18/2012,8:25:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LMT1CARTER03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.16,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMP2MRMISL04082020121100SRW,Sample-Routine,Water,,8/20/2012,11:00:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LMP2MRMISL04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.19,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06082020121025SRW,Sample-Routine,Water,,8/20/2012,10:25:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,Sample diluted for analysis.,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Upper Reporting Limit,35,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1CARTER04061120120830SRW,Sample-Routine,Water,,6/11/2012,8:30:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LMT1CARTER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP1SUTHLD03091020121425SRW,Sample-Routine,Water,,9/10/2012,14:25:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LSP1SUTHLD03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMP1BADER204082020121030SRW,Sample-Routine,Water,,8/20/2012,10:30:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LMP1BADER204,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
